Город;year;fact;Модель;Нижняя граница;Верхняя граница
Кировск;2118;NA;13200;12900;13400
Кировск;2119;NA;13100;12900;13400
Кировск;2120;NA;13100;12800;13300
Великий Новгород;2000;NA;216300;215800;216800
Великий Новгород;2001;NA;217300;216800;217800
Великий Новгород;2002;NA;218700;218200;219200
Великий Новгород;2003;NA;219900;219400;220400
Великий Новгород;2004;NA;220700;220200;221100
Великий Новгород;2005;NA;221000;220600;221400
Великий Новгород;2006;NA;220900;220500;221300
Великий Новгород;2007;NA;220700;220300;221100
Великий Новгород;2008;219462;220300;220000;220700
Великий Новгород;2009;219462;220100;219700;220400
Великий Новгород;2010;218993;219900;219600;220300
Великий Новгород;2011;219311;219900;219600;220200
Великий Новгород;2012;219936;220000;219800;220300
Великий Новгород;2013;219948;220300;220000;220600
Великий Новгород;2014;220963;220700;220400;220900
Великий Новгород;2015;221911;221100;220900;221400
Великий Новгород;2016;222231;221700;221500;221900
Великий Новгород;2017;222731;222300;222100;222500
Великий Новгород;2018;223583;222900;222700;223100
Великий Новгород;2019;224617;223600;223400;223700
Великий Новгород;2020;224978;224200;224100;224300
Великий Новгород;2021;NA;224900;224700;225000
Великий Новгород;2022;NA;225500;225300;225600
Великий Новгород;2023;NA;226000;225800;226200
Великий Новгород;2024;NA;226600;226400;226800
Великий Новгород;2025;NA;227000;226800;227300
Великий Новгород;2026;NA;227500;227200;227700
Великий Новгород;2027;NA;227900;227600;228200
Великий Новгород;2028;NA;228300;228000;228600
Великий Новгород;2029;NA;228600;228300;228900
Великий Новгород;2030;NA;228900;228600;229200
Великий Новгород;2031;NA;229200;228800;229500
Великий Новгород;2032;NA;229400;229100;229800
Великий Новгород;2033;NA;229700;229300;230100
Великий Новгород;2034;NA;229900;229500;230300
Великий Новгород;2035;NA;230100;229700;230500
Великий Новгород;2036;NA;230300;229800;230700
Великий Новгород;2037;NA;230400;230000;230900
Великий Новгород;2038;NA;230600;230100;231100
Великий Новгород;2039;NA;230800;230300;231300
Великий Новгород;2040;NA;230900;230400;231400
Великий Новгород;2041;NA;231000;230500;231600
Великий Новгород;2042;NA;231200;230600;231700
Великий Новгород;2043;NA;231300;230700;231900
Великий Новгород;2044;NA;231400;230700;232000
Великий Новгород;2045;NA;231400;230800;232100
Великий Новгород;2046;NA;231500;230900;232200
Великий Новгород;2047;NA;231600;230900;232300
Великий Новгород;2048;NA;231600;230900;232300
Великий Новгород;2049;NA;231700;231000;232400
Великий Новгород;2050;NA;231700;231000;232500
Великий Новгород;2051;NA;231700;231000;232500
Великий Новгород;2052;NA;231800;231000;232500
Великий Новгород;2053;NA;231800;231000;232600
Великий Новгород;2054;NA;231700;230900;232600
Великий Новгород;2055;NA;231700;230900;232600
Великий Новгород;2056;NA;231700;230800;232500
Великий Новгород;2057;NA;231600;230700;232500
Великий Новгород;2058;NA;231600;230700;232500
Великий Новгород;2059;NA;231500;230600;232400
Великий Новгород;2060;NA;231400;230500;232300
Великий Новгород;2061;NA;231300;230300;232300
Великий Новгород;2062;NA;231200;230200;232200
Великий Новгород;2063;NA;231100;230100;232100
Великий Новгород;2064;NA;230900;229900;232000
Великий Новгород;2065;NA;230800;229700;231800
Великий Новгород;2066;NA;230600;229600;231700
Великий Новгород;2067;NA;230400;229400;231500
Великий Новгород;2068;NA;230200;229100;231400
Великий Новгород;2069;NA;230000;228900;231200
Великий Новгород;2070;NA;229800;228700;231000
Великий Новгород;2071;NA;229600;228400;230800
Великий Новгород;2072;NA;229400;228200;230600
Великий Новгород;2073;NA;229100;227900;230300
Великий Новгород;2074;NA;228900;227600;230100
Великий Новгород;2075;NA;228600;227400;229900
Великий Новгород;2076;NA;228300;227100;229600
Великий Новгород;2077;NA;228000;226800;229300
Великий Новгород;2078;NA;227700;226400;229100
Великий Новгород;2079;NA;227400;226100;228800
Великий Новгород;2080;NA;227100;225800;228500
Великий Новгород;2081;NA;226800;225500;228200
Великий Новгород;2082;NA;226500;225100;227900
Великий Новгород;2083;NA;226200;224800;227600
Великий Новгород;2084;NA;225800;224400;227300
Великий Новгород;2085;NA;225500;224100;227000
Великий Новгород;2086;NA;225200;223700;226700
Великий Новгород;2087;NA;224800;223300;226300
Великий Новгород;2088;NA;224500;223000;226000
Великий Новгород;2089;NA;224100;222600;225700
Великий Новгород;2090;NA;223800;222300;225400
Великий Новгород;2091;NA;223500;221900;225000
Великий Новгород;2092;NA;223100;221500;224700
Великий Новгород;2093;NA;222800;221200;224400
Великий Новгород;2094;NA;222400;220800;224100
Великий Новгород;2095;NA;222100;220400;223700
Великий Новгород;2096;NA;221700;220100;223400
Великий Новгород;2097;NA;221400;219700;223100
Великий Новгород;2098;NA;221100;219400;222800
Великий Новгород;2099;NA;220700;219000;222500
Великий Новгород;2100;NA;220400;218700;222200
Великий Новгород;2101;NA;220100;218300;221900
Великий Новгород;2102;NA;219800;218000;221600
Великий Новгород;2103;NA;219400;217600;221300
Великий Новгород;2104;NA;219100;217300;221000
Великий Новгород;2105;NA;218800;217000;220700
Великий Новгород;2106;NA;218500;216600;220400
Великий Новгород;2107;NA;218200;216300;220100
Великий Новгород;2108;NA;217900;216000;219900
Великий Новгород;2109;NA;217600;215700;219600
Великий Новгород;2110;NA;217400;215400;219300
Великий Новгород;2111;NA;217100;215100;219100
Великий Новгород;2112;NA;216800;214800;218800
Великий Новгород;2113;NA;216600;214600;218600
Великий Новгород;2114;NA;216300;214300;218400
Великий Новгород;2115;NA;216100;214000;218100
Великий Новгород;2116;NA;215800;213800;217900
Великий Новгород;2117;NA;215600;213500;217700
Великий Новгород;2118;NA;215400;213300;217500
Великий Новгород;2119;NA;215200;213000;217300
Великий Новгород;2120;NA;215000;212800;217100
Барабинск;2000;NA;31600;31500;31700
Барабинск;2001;NA;31500;31500;31600
Барабинск;2002;NA;31500;31400;31600
Барабинск;2003;NA;31400;31300;31500
Барабинск;2004;NA;31300;31200;31400
Барабинск;2005;NA;31100;31100;31200
Барабинск;2006;NA;31000;30900;31100
Барабинск;2007;NA;30900;30800;30900
Барабинск;2008;30552;30700;30600;30800
Барабинск;2009;30552;30600;30500;30700
Барабинск;2010;30445;30400;30400;30500
Барабинск;2011;30231;30300;30300;30400
Барабинск;2012;30018;30200;30200;30300
Барабинск;2013;30018;30100;30100;30200
Барабинск;2014;30018;30100;30000;30100
Барабинск;2015;30018;30000;30000;30100
Барабинск;2016;30018;30000;29900;30100
Барабинск;2017;30018;30000;29900;30000
Барабинск;2018;30018;30000;29900;30000
Барабинск;2019;30018;30000;29900;30000
Барабинск;2020;30018;30000;29900;30000
Барабинск;2021;NA;30000;29900;30000
Барабинск;2022;NA;30000;29900;30100
Барабинск;2023;NA;30000;30000;30100
Барабинск;2024;NA;30000;30000;30100
Барабинск;2025;NA;30100;30000;30100
Барабинск;2026;NA;30100;30000;30200
Барабинск;2027;NA;30100;30100;30200
Барабинск;2028;NA;30200;30100;30200
Барабинск;2029;NA;30200;30100;30300
Барабинск;2030;NA;30200;30100;30300
Барабинск;2031;NA;30200;30200;30300
Барабинск;2032;NA;30300;30200;30300
Барабинск;2033;NA;30300;30200;30400
Барабинск;2034;NA;30300;30200;30400
Барабинск;2035;NA;30300;30300;30400
Барабинск;2036;NA;30400;30300;30400
Барабинск;2037;NA;30400;30300;30500
Барабинск;2038;NA;30400;30300;30500
Барабинск;2039;NA;30400;30300;30500
Барабинск;2040;NA;30400;30400;30500
Барабинск;2041;NA;30500;30400;30600
Барабинск;2042;NA;30500;30400;30600
Барабинск;2043;NA;30500;30400;30600
Барабинск;2044;NA;30500;30400;30600
Барабинск;2045;NA;30500;30400;30600
Барабинск;2046;NA;30600;30500;30700
Барабинск;2047;NA;30600;30500;30700
Барабинск;2048;NA;30600;30500;30700
Барабинск;2049;NA;30600;30500;30700
Барабинск;2050;NA;30600;30500;30700
Барабинск;2051;NA;30600;30500;30800
Барабинск;2052;NA;30700;30600;30800
Барабинск;2053;NA;30700;30600;30800
Барабинск;2054;NA;30700;30600;30800
Барабинск;2055;NA;30700;30600;30800
Барабинск;2056;NA;30700;30600;30900
Барабинск;2057;NA;30800;30600;30900
Барабинск;2058;NA;30800;30700;30900
Барабинск;2059;NA;30800;30700;30900
Барабинск;2060;NA;30800;30700;30900
Барабинск;2061;NA;30800;30700;31000
Барабинск;2062;NA;30900;30700;31000
Барабинск;2063;NA;30900;30800;31000
Барабинск;2064;NA;30900;30800;31000
Барабинск;2065;NA;30900;30800;31100
Барабинск;2066;NA;31000;30800;31100
Барабинск;2067;NA;31000;30800;31100
Барабинск;2068;NA;31000;30900;31100
Барабинск;2069;NA;31000;30900;31200
Барабинск;2070;NA;31100;30900;31200
Барабинск;2071;NA;31100;30900;31200
Барабинск;2072;NA;31100;31000;31300
Барабинск;2073;NA;31100;31000;31300
Барабинск;2074;NA;31200;31000;31300
Барабинск;2075;NA;31200;31000;31300
Барабинск;2076;NA;31200;31100;31400
Барабинск;2077;NA;31200;31100;31400
Барабинск;2078;NA;31300;31100;31400
Барабинск;2079;NA;31300;31100;31400
Барабинск;2080;NA;31300;31100;31500
Барабинск;2081;NA;31300;31200;31500
Барабинск;2082;NA;31300;31200;31500
Барабинск;2083;NA;31400;31200;31500
Барабинск;2084;NA;31400;31200;31600
Барабинск;2085;NA;31400;31200;31600
Барабинск;2086;NA;31400;31300;31600
Барабинск;2087;NA;31500;31300;31600
Барабинск;2088;NA;31500;31300;31700
Барабинск;2089;NA;31500;31300;31700
Барабинск;2090;NA;31500;31300;31700
Барабинск;2091;NA;31500;31400;31700
Барабинск;2092;NA;31600;31400;31700
Барабинск;2093;NA;31600;31400;31800
Барабинск;2094;NA;31600;31400;31800
Барабинск;2095;NA;31600;31400;31800
Барабинск;2096;NA;31600;31400;31800
Барабинск;2097;NA;31600;31400;31800
Барабинск;2098;NA;31700;31500;31800
Барабинск;2099;NA;31700;31500;31900
Барабинск;2100;NA;31700;31500;31900
Барабинск;2101;NA;31700;31500;31900
Барабинск;2102;NA;31700;31500;31900
Барабинск;2103;NA;31700;31500;31900
Барабинск;2104;NA;31700;31500;31900
Барабинск;2105;NA;31700;31500;32000
Барабинск;2106;NA;31800;31600;32000
Барабинск;2107;NA;31800;31600;32000
Барабинск;2108;NA;31800;31600;32000
Барабинск;2109;NA;31800;31600;32000
Барабинск;2110;NA;31800;31600;32000
Барабинск;2111;NA;31800;31600;32000
Барабинск;2112;NA;31800;31600;32000
Барабинск;2113;NA;31800;31600;32000
Барабинск;2114;NA;31800;31600;32100
Барабинск;2115;NA;31800;31600;32100
Барабинск;2116;NA;31900;31600;32100
Барабинск;2117;NA;31900;31600;32100
Барабинск;2118;NA;31900;31600;32100
Барабинск;2119;NA;31900;31600;32100
Барабинск;2120;NA;31900;31600;32100
Карасук;2000;NA;28800;28600;28900
Карасук;2001;NA;28800;28700;28900
Карасук;2002;NA;28900;28700;29000
Карасук;2003;NA;28900;28800;29000
Карасук;2004;NA;28900;28800;29000
Карасук;2005;NA;28900;28800;29000
Карасук;2006;NA;28900;28800;29000
Карасук;2007;NA;28800;28700;28900
Карасук;2008;28656;28800;28700;28900
Карасук;2009;28656;28700;28600;28800
Карасук;2010;28625;28700;28600;28800
Карасук;2011;28529;28600;28500;28700
Карасук;2012;28433;28600;28500;28700
Карасук;2013;28433;28500;28400;28600
Карасук;2014;28433;28500;28400;28600
Карасук;2015;28433;28500;28400;28500
Карасук;2016;28433;28400;28300;28500
Карасук;2017;28433;28400;28300;28500
Карасук;2018;28433;28400;28300;28500
Карасук;2019;28433;28400;28300;28500
Карасук;2020;28433;28400;28300;28400
Карасук;2021;NA;28300;28300;28400
Карасук;2022;NA;28300;28200;28400
Карасук;2023;NA;28300;28200;28400
Карасук;2024;NA;28300;28200;28300
Карасук;2025;NA;28200;28100;28300
Карасук;2026;NA;28200;28100;28300
Карасук;2027;NA;28200;28100;28300
Карасук;2028;NA;28100;28000;28200
Карасук;2029;NA;28100;28000;28200
Карасук;2030;NA;28100;28000;28200
Карасук;2031;NA;28000;27900;28100
Карасук;2032;NA;28000;27900;28100
Карасук;2033;NA;27900;27800;28000
Карасук;2034;NA;27900;27800;28000
Карасук;2035;NA;27900;27800;28000
Карасук;2036;NA;27800;27700;27900
Карасук;2037;NA;27800;27700;27900
Карасук;2038;NA;27700;27600;27900
Карасук;2039;NA;27700;27600;27800
Карасук;2040;NA;27700;27600;27800
Карасук;2041;NA;27600;27500;27700
Карасук;2042;NA;27600;27500;27700
Карасук;2043;NA;27600;27400;27700
Карасук;2044;NA;27500;27400;27600
Карасук;2045;NA;27500;27400;27600
Карасук;2046;NA;27400;27300;27600
